date,open,high,low,close,volume,adjclose,dividends
2022-01-13,320.4700012207031,320.8800048828125,304.0,304.79998779296875,45366000,296.50030517578125,0.0
2022-01-14,304.25,310.82000732421875,303.75,310.20001220703125,39846400,301.7532958984375,0.0
2022-01-18,304.07000732421875,309.79998779296875,301.739990234375,302.6499938964844,42333200,294.40887451171875,0.0
2022-01-19,306.2900085449219,313.9100036621094,302.70001220703125,303.3299865722656,45933900,295.0703430175781,0.0
2022-01-20,309.07000732421875,311.6499938964844,301.1400146484375,301.6000061035156,35380700,293.3874816894531,0.0
2022-01-21,302.69000244140625,304.1099853515625,295.6099853515625,296.0299987792969,57984400,287.96905517578125,0.0
2022-01-24,292.20001220703125,297.1099853515625,276.04998779296875,296.3699951171875,85731500,288.29986572265625,0.0
2022-01-25,291.5199890136719,294.989990234375,285.1700134277344,288.489990234375,72848600,280.63446044921875,0.0
2022-01-26,307.989990234375,308.5,293.0299987792969,296.7099914550781,90428900,288.630615234375,0.0
2022-01-27,302.6600036621094,307.29998779296875,297.92999267578125,299.8399963378906,53481300,291.67535400390625,0.0
2022-01-28,300.2300109863281,308.4800109863281,294.45001220703125,308.260009765625,49743700,299.86614990234375,0.0
2022-01-31,308.95001220703125,312.3800048828125,306.3699951171875,310.9800109863281,46444500,302.5120849609375,0.0
2022-02-01,310.4100036621094,310.6300048828125,305.1300048828125,308.760009765625,40950400,300.3525390625,0.0
2022-02-02,309.6300048828125,315.1199951171875,308.8800048828125,313.4599914550781,36636000,304.9244689941406,0.0
2022-02-03,309.489990234375,311.2300109863281,299.9599914550781,301.25,43730000,293.0470275878906,0.0
2022-02-04,300.2099914550781,308.79998779296875,299.9700012207031,305.94000244140625,35096500,297.6092224121094,0.0
2022-02-07,306.1700134277344,307.8399963378906,299.8999938964844,300.95001220703125,28533300,292.7551574707031,0.0
2022-02-08,301.25,305.55999755859375,299.95001220703125,304.55999755859375,32421200,296.2668762207031,0.0
2022-02-09,309.8699951171875,311.92999267578125,307.3900146484375,311.2099914550781,31284700,302.7357482910156,0.0
2022-02-10,304.0400085449219,309.1199951171875,300.70001220703125,302.3800048828125,45386200,294.14617919921875,0.0
2022-02-11,303.19000244140625,304.2900085449219,294.2200012207031,295.0400085449219,39175600,287.006103515625,0.0
2022-02-14,293.7699890136719,296.760009765625,291.3500061035156,295.0,36359500,286.96710205078125,0.0
2022-02-15,300.010009765625,300.79998779296875,297.0199890136719,300.4700012207031,27058300,292.2882385253906,0.0
2022-02-16,298.3699951171875,300.8699951171875,293.67999267578125,299.5,29982100,291.94708251953125,0.62
2022-02-17,296.3599853515625,296.79998779296875,290.0,290.7300109863281,32461600,283.3982238769531,0.0
2022-02-18,293.04998779296875,293.8599853515625,286.30999755859375,287.92999267578125,34264000,280.6688537597656,0.0
2022-02-22,285.0,291.5400085449219,284.5,287.7200012207031,41736100,280.46417236328125,0.0
2022-02-23,290.17999267578125,291.70001220703125,280.1000061035156,280.2699890136719,37811200,273.2019958496094,0.0
2022-02-24,272.510009765625,295.1600036621094,271.5199890136719,294.5899963378906,56989700,287.160888671875,0.0
2022-02-25,295.1400146484375,297.6300048828125,291.6499938964844,297.30999755859375,32546700,289.812255859375,0.0
2022-02-28,294.30999755859375,299.1400146484375,293.0,298.7900085449219,34627500,291.2550048828125,0.0
2022-03-01,296.3999938964844,299.9700012207031,292.1499938964844,294.95001220703125,31217800,287.5118713378906,0.0
2022-03-02,295.3599853515625,301.4700012207031,293.70001220703125,300.19000244140625,31873000,292.61962890625,0.0
2022-03-03,302.8900146484375,303.1300048828125,294.04998779296875,295.9200134277344,27314500,288.45733642578125,0.0
2022-03-04,294.2900085449219,295.6600036621094,287.1700134277344,289.8599853515625,32356500,282.5502014160156,0.0
2022-03-07,288.5299987792969,289.69000244140625,278.5299987792969,278.9100036621094,43157200,271.87628173828125,0.0
2022-03-08,277.79998779296875,283.9599914550781,270.0,275.8500061035156,48159500,268.89349365234375,0.0
2022-03-09,283.44000244140625,289.6000061035156,280.7799987792969,288.5,35204500,281.2243957519531,0.0
2022-03-10,283.0199890136719,286.6000061035156,280.5799865722656,285.5899963378906,30628000,278.3878479003906,0.0
2022-03-11,287.9599914550781,289.510009765625,279.42999267578125,280.07000732421875,27209300,273.007080078125,0.0
2022-03-14,280.3399963378906,285.3999938964844,275.82000732421875,276.44000244140625,30660700,269.46856689453125,0.0
2022-03-15,280.3500061035156,287.82000732421875,278.7300109863281,287.1499938964844,34245100,279.9085388183594,0.0
2022-03-16,289.1099853515625,294.57000732421875,283.20001220703125,294.3900146484375,37826300,286.9659423828125,0.0
2022-03-17,293.2900085449219,295.6099853515625,289.3699951171875,295.2200012207031,30816600,287.7749938964844,0.0
2022-03-18,295.3699951171875,301.0,292.7300109863281,300.42999267578125,43390600,292.8536071777344,0.0
2022-03-21,298.8900146484375,300.1400146484375,294.8999938964844,299.1600036621094,28351200,291.6156311035156,0.0
2022-03-22,299.79998779296875,305.0,298.7699890136719,304.05999755859375,27599700,296.3920593261719,0.0
2022-03-23,300.510009765625,303.2300109863281,297.7200012207031,299.489990234375,25715400,291.9372253417969,0.0
2022-03-24,299.1400146484375,304.20001220703125,298.32000732421875,304.1000061035156,24484500,296.4309997558594,0.0
2022-03-25,305.2300109863281,305.5,299.2900085449219,303.67999267578125,22566500,296.0216369628906,0.0
2022-03-28,304.3299865722656,310.79998779296875,304.3299865722656,310.70001220703125,29578200,302.8646545410156,0.0
2022-03-29,313.9100036621094,315.82000732421875,309.04998779296875,315.4100036621094,30393400,307.4558410644531,0.0
2022-03-30,313.760009765625,315.95001220703125,311.5799865722656,313.8599853515625,28163600,305.9449157714844,0.0
2022-03-31,313.8999938964844,315.1400146484375,307.8900146484375,308.30999755859375,33422100,300.534912109375,0.0
2022-04-01,309.3699951171875,310.1300048828125,305.5400085449219,309.4200134277344,27110500,301.616943359375,0.0
2022-04-04,310.0899963378906,315.1099853515625,309.7099914550781,314.9700012207031,24289600,307.02691650390625,0.0
2022-04-05,313.2699890136719,314.8699951171875,309.8699951171875,310.8800048828125,23156700,303.0400390625,0.0
2022-04-06,305.19000244140625,307.0,296.7099914550781,299.5,40110400,291.94708251953125,0.0
2022-04-07,296.6600036621094,303.6499938964844,296.3500061035156,301.3699951171875,31411200,293.7698669433594,0.0
2022-04-08,300.44000244140625,301.1199951171875,296.2799987792969,296.9700012207031,24361900,289.4808654785156,0.0
2022-04-11,291.7900085449219,292.6099853515625,285.0,285.260009765625,34569300,278.0661926269531,0.0
2022-04-12,289.239990234375,290.739990234375,280.489990234375,282.05999755859375,30966700,274.9468688964844,0.0
2022-04-13,282.7300109863281,288.5799865722656,281.29998779296875,287.6199951171875,21907200,280.3665771484375,0.0
2022-04-14,288.0899963378906,288.30999755859375,279.32000732421875,279.8299865722656,28221600,272.7731018066406,0.0
2022-04-18,278.9100036621094,282.4599914550781,278.3399963378906,280.5199890136719,20778000,273.4456481933594,0.0
2022-04-19,279.3800048828125,286.1700134277344,278.4100036621094,285.29998779296875,22297700,278.10516357421875,0.0
2022-04-20,289.3999938964844,289.70001220703125,285.3699951171875,286.3599853515625,22906700,279.138427734375,0.0
2022-04-21,288.5799865722656,293.29998779296875,280.05999755859375,280.80999755859375,29454600,273.7283630371094,0.0
2022-04-22,281.67999267578125,283.20001220703125,273.3800048828125,274.0299987792969,29405800,267.11932373046875,0.0
2022-04-25,273.2900085449219,281.1099853515625,270.7699890136719,280.7200012207031,35678900,273.6405944824219,0.0
2022-04-26,277.5,278.3599853515625,270.0,270.2200012207031,46518400,263.4053955078125,0.0
2022-04-27,282.1000061035156,290.9700012207031,279.1600036621094,283.2200012207031,63477700,276.07763671875,0.0
2022-04-28,285.19000244140625,290.9800109863281,281.4599914550781,289.6300048828125,33646600,282.3259582519531,0.0
2022-04-29,288.6099853515625,289.8800048828125,276.5,277.5199890136719,37073900,270.52130126953125,0.0
2022-05-02,277.7099914550781,284.94000244140625,276.2200012207031,284.4700012207031,35151100,277.29608154296875,0.0
2022-05-03,283.9599914550781,284.1300048828125,280.1499938964844,281.7799987792969,25978600,274.67388916015625,0.0
2022-05-04,282.5899963378906,290.8800048828125,276.7300109863281,289.9800109863281,33599300,282.6671142578125,0.0
2022-05-05,285.5400085449219,286.3500061035156,274.3399963378906,277.3500061035156,43260400,270.3556213378906,0.0
2022-05-06,274.80999755859375,279.25,271.2699890136719,274.7300109863281,37780300,267.8017272949219,0.0
2022-05-09,270.05999755859375,272.3599853515625,263.32000732421875,264.5799865722656,47726000,257.9076843261719,0.0
2022-05-10,271.69000244140625,273.75,265.07000732421875,269.5,39336400,262.70361328125,0.0
2022-05-11,265.67999267578125,271.3599853515625,259.29998779296875,260.54998779296875,48975900,253.97927856445312,0.0
2022-05-12,257.69000244140625,259.8800048828125,250.02000427246094,255.35000610351562,51033800,248.9104461669922,0.0
2022-05-13,257.3500061035156,263.0400085449219,255.35000610351562,261.1199951171875,34925100,254.53489685058594,0.0
2022-05-16,259.9599914550781,265.82000732421875,255.77999877929688,261.5,32550900,254.90542602539062,0.0
2022-05-17,266.1099853515625,268.3299865722656,262.4599914550781,266.82000732421875,28828800,260.0911865234375,0.0
2022-05-18,263.0,263.6000061035156,252.77000427246094,254.0800018310547,31356000,248.2493438720703,0.62
2022-05-19,253.89999389648438,257.6700134277344,251.8800048828125,253.13999938964844,32692300,247.33091735839844,0.0
2022-05-20,257.239990234375,258.5400085449219,246.44000244140625,252.55999755859375,39199300,246.76419067382812,0.0
2022-05-23,255.49000549316406,261.5,253.42999267578125,260.6499938964844,33175400,254.6685333251953,0.0
2022-05-24,257.8900146484375,261.3299865722656,253.5,259.6199951171875,29043900,253.66213989257812,0.0
2022-05-25,258.1400146484375,264.5799865722656,257.1300048828125,262.5199890136719,28547900,256.49566650390625,0.0
2022-05-26,262.2699890136719,267.1099853515625,261.42999267578125,265.8999938964844,25002100,259.7980651855469,0.0
2022-05-27,268.4800109863281,273.3399963378906,267.55999755859375,273.239990234375,26910800,266.9696350097656,0.0
2022-05-31,272.5299987792969,274.7699890136719,268.92999267578125,271.8699951171875,37827700,265.63104248046875,0.0
2022-06-01,275.20001220703125,277.69000244140625,270.0400085449219,272.4200134277344,25292200,266.1684265136719,0.0
2022-06-02,264.45001220703125,274.6499938964844,261.6000061035156,274.5799865722656,44008200,268.2788391113281,0.0
2022-06-03,270.30999755859375,273.45001220703125,268.4100036621094,270.0199890136719,28059000,263.82354736328125,0.0
2022-06-06,272.05999755859375,274.17999267578125,267.2200012207031,268.75,22400300,262.5826721191406,0.0
2022-06-07,266.6400146484375,273.1300048828125,265.94000244140625,272.5,22860700,266.2466125488281,0.0
2022-06-08,271.7099914550781,273.0,269.6099853515625,270.4100036621094,17372300,264.20458984375,0.0
2022-06-09,267.7799987792969,272.7099914550781,264.6300048828125,264.7900085449219,26439700,258.71356201171875,0.0
2022-06-10,260.5799865722656,260.5799865722656,252.52999877929688,252.99000549316406,31422800,247.18434143066406,0.0
2022-06-13,245.11000061035156,249.02000427246094,241.52999877929688,242.25999450683594,46135800,236.7005615234375,0.0
2022-06-14,243.86000061035156,245.74000549316406,241.50999450683594,244.49000549316406,28651500,238.87940979003906,0.0
2022-06-15,248.30999755859375,255.3000030517578,246.4199981689453,251.75999450683594,33111700,245.9825439453125,0.0
2022-06-16,245.97999572753906,247.4199981689453,243.02000427246094,244.97000122070312,33169200,239.34841918945312,0.0
2022-06-17,244.6999969482422,250.5,244.02999877929688,247.64999389648438,43084800,241.96688842773438,0.0
2022-06-21,250.25999450683594,254.75,249.50999450683594,253.74000549316406,29928300,247.91712951660156,0.0
2022-06-22,251.88999938964844,257.1700134277344,250.3699951171875,253.1300048828125,25939900,247.32110595703125,0.0
2022-06-23,255.57000732421875,259.3699951171875,253.6300048828125,258.8599853515625,25861400,252.91964721679688,0.0
2022-06-24,261.80999755859375,267.9800109863281,261.7200012207031,267.70001220703125,33923200,261.5567626953125,0.0
2022-06-27,268.2099914550781,268.29998779296875,263.2799987792969,264.8900146484375,24615100,258.811279296875,0.0
2022-06-28,263.9800109863281,266.9100036621094,256.32000732421875,256.4800109863281,27295500,250.59426879882812,0.0
2022-06-29,257.5899963378906,261.9700012207031,255.75999450683594,260.260009765625,20069800,254.2875213623047,0.0
2022-06-30,257.04998779296875,259.5299987792969,252.89999389648438,256.8299865722656,31730900,250.93618774414062,0.0
2022-07-01,256.3900146484375,259.7699890136719,254.61000061035156,259.5799865722656,22837700,253.6231231689453,0.0
2022-07-05,256.1600036621094,262.9800109863281,254.74000549316406,262.8500061035156,22941000,256.818115234375,0.0
2022-07-06,263.75,267.989990234375,262.3999938964844,266.2099914550781,23824400,260.1009521484375,0.0
2022-07-07,265.1199951171875,269.05999755859375,265.0199890136719,268.3999938964844,20859900,262.2406921386719,0.0
2022-07-08,264.7900085449219,268.1000061035156,263.2900085449219,267.6600036621094,19658800,261.5177001953125,0.0
2022-07-11,265.6499938964844,266.5299987792969,262.17999267578125,264.510009765625,19455200,258.4400329589844,0.0
2022-07-12,265.8800048828125,265.94000244140625,252.0399932861328,253.6699981689453,35868500,247.84872436523438,0.0
2022-07-13,250.19000244140625,253.5500030517578,248.11000061035156,252.72000122070312,29497400,246.9205322265625,0.0
2022-07-14,250.57000732421875,255.13999938964844,245.94000244140625,254.0800018310547,25102800,248.2493438720703,0.0
2022-07-15,255.72000122070312,260.3699951171875,254.77000427246094,256.7200012207031,29774100,250.8287811279297,0.0
2022-07-18,259.75,260.8399963378906,253.3000030517578,254.25,20975000,248.41543579101562,0.0
2022-07-19,257.5799865722656,259.7200012207031,253.67999267578125,259.5299987792969,25012600,253.57431030273438,0.0
2022-07-20,259.8999938964844,264.8699951171875,258.9100036621094,262.2699890136719,22788300,256.2513732910156,0.0
2022-07-21,259.7900085449219,264.8900146484375,257.0299987792969,264.8399963378906,22404700,258.76239013671875,0.0
2022-07-22,265.239990234375,265.3299865722656,259.07000732421875,260.3599853515625,21881300,254.3851776123047,0.0
2022-07-25,261.0,261.5,256.80999755859375,258.8299865722656,21056000,252.89035034179688,0.0
2022-07-26,259.8599853515625,259.8800048828125,249.57000732421875,251.89999389648438,39348000,246.1193389892578,0.0
2022-07-27,261.1600036621094,270.04998779296875,258.8500061035156,268.739990234375,45994000,262.5728759765625,0.0
2022-07-28,269.75,277.8399963378906,267.8699951171875,276.4100036621094,33459300,270.0668640136719,0.0
2022-07-29,277.70001220703125,282.0,276.6300048828125,280.739990234375,32152800,274.2975158691406,0.0
2022-08-01,277.82000732421875,281.2799987792969,275.8399963378906,278.010009765625,21539600,271.630126953125,0.0
2022-08-02,276.0,277.8900146484375,272.3800048828125,274.82000732421875,22754200,268.5133972167969,0.0
2022-08-03,276.760009765625,283.5,276.6099853515625,282.4700012207031,23518900,275.98785400390625,0.0
2022-08-04,281.79998779296875,283.79998779296875,280.1700134277344,283.6499938964844,18098700,277.1407470703125,0.0
2022-08-05,279.1499938964844,283.6499938964844,278.67999267578125,282.9100036621094,16774600,276.4177551269531,0.0
2022-08-08,284.04998779296875,285.9200134277344,279.32000732421875,280.32000732421875,18739200,273.8871765136719,0.0
2022-08-09,279.6400146484375,283.0799865722656,277.6099853515625,282.29998779296875,23405200,275.82171630859375,0.0
2022-08-10,288.1700134277344,289.80999755859375,286.94000244140625,289.1600036621094,24687800,282.5242919921875,0.0
2022-08-11,290.8500061035156,291.2099914550781,286.510009765625,287.0199890136719,20065900,280.43341064453125,0.0
2022-08-12,288.4800109863281,291.9100036621094,286.94000244140625,291.9100036621094,22619700,285.211181640625,0.0
2022-08-15,291.0,294.17999267578125,290.1099853515625,293.4700012207031,18085700,286.73541259765625,0.0
2022-08-16,291.989990234375,294.0400085449219,290.4200134277344,292.7099914550781,18102900,285.9927978515625,0.0
2022-08-17,289.739990234375,293.3500061035156,289.4700012207031,291.32000732421875,18253400,285.2388916015625,0.62
2022-08-18,290.19000244140625,291.9100036621094,289.0799865722656,290.1700134277344,17186200,284.1129455566406,0.0
2022-08-19,288.8999938964844,289.25,285.55999755859375,286.1499938964844,20570000,280.17681884765625,0.0
2022-08-22,282.0799865722656,282.4599914550781,277.2200012207031,277.75,25061100,271.9521484375,0.0
2022-08-23,276.44000244140625,278.8599853515625,275.3999938964844,276.44000244140625,17527400,270.66949462890625,0.0
2022-08-24,275.4100036621094,277.2300109863281,275.1099853515625,275.7900085449219,18137000,270.0331115722656,0.0
2022-08-25,277.3299865722656,279.0199890136719,274.5199890136719,278.8500061035156,16583400,273.02923583984375,0.0
2022-08-26,279.0799865722656,280.3399963378906,267.9800109863281,268.0899963378906,27549300,262.49383544921875,0.0
2022-08-29,265.8500061035156,267.3999938964844,263.8500061035156,265.2300109863281,20338500,259.6935119628906,0.0
2022-08-30,266.6700134277344,267.04998779296875,260.6600036621094,262.9700012207031,22767100,257.480712890625,0.0
2022-08-31,265.3900146484375,267.1099853515625,261.3299865722656,261.4700012207031,24791800,256.0119934082031,0.0
2022-09-01,258.8699951171875,260.8900146484375,255.41000366210938,260.3999938964844,23263400,254.9644012451172,0.0
2022-09-02,261.70001220703125,264.739990234375,254.47000122070312,256.05999755859375,22855400,250.71495056152344,0.0
2022-09-06,256.20001220703125,257.8299865722656,251.94000244140625,253.25,21328200,247.96359252929688,0.0
2022-09-07,254.6999969482422,258.8299865722656,253.22000122070312,258.0899963378906,24126700,252.7025604248047,0.0
2022-09-08,257.510009765625,260.42999267578125,254.7899932861328,258.5199890136719,20319900,253.12355041503906,0.0
2022-09-09,260.5,265.2300109863281,260.2900085449219,264.4599914550781,22084700,258.9396057128906,0.0
2022-09-12,265.7799987792969,267.45001220703125,265.1600036621094,266.6499938964844,18747700,261.0838623046875,0.0
2022-09-13,258.8399963378906,260.3999938964844,251.58999633789062,251.99000549316406,33353300,246.72991943359375,0.0
2022-09-14,253.52999877929688,254.22999572753906,249.86000061035156,252.22000122070312,23913000,246.95509338378906,0.0
2022-09-15,249.77000427246094,251.39999389648438,244.02000427246094,245.3800048828125,31530900,240.25787353515625,0.0
2022-09-16,244.25999450683594,245.3000030517578,242.05999755859375,244.74000549316406,39791800,239.6312255859375,0.0
2022-09-19,242.47000122070312,245.13999938964844,240.85000610351562,244.52000427246094,26826900,239.4158172607422,0.0
2022-09-20,242.07000732421875,243.50999450683594,239.63999938964844,242.4499969482422,26660300,237.38902282714844,0.0
2022-09-21,244.27000427246094,247.66000366210938,238.89999389648438,238.9499969482422,28625600,233.96206665039062,0.0
2022-09-22,237.8699951171875,243.86000061035156,237.57000732421875,240.97999572753906,31061200,235.94972229003906,0.0
2022-09-23,239.5399932861328,241.1300048828125,235.1999969482422,237.9199981689453,34176000,232.95359802246094,0.0
2022-09-26,237.0500030517578,241.4499969482422,236.89999389648438,237.4499969482422,27694200,232.49339294433594,0.0
2022-09-27,239.97999572753906,241.8000030517578,234.5,236.41000366210938,27018700,231.47509765625,0.0
2022-09-28,236.80999755859375,242.3300018310547,234.72999572753906,241.07000732421875,29029700,236.03782653808594,0.0
2022-09-29,238.88999938964844,239.9499969482422,234.41000366210938,237.5,27484200,232.5423583984375,0.0
2022-09-30,238.2899932861328,240.5399932861328,232.72999572753906,232.89999389648438,35694800,228.03839111328125,0.0
2022-10-03,235.41000366210938,241.61000061035156,234.66000366210938,240.74000549316406,28880400,235.71473693847656,0.0
2022-10-04,245.08999633789062,250.36000061035156,244.97999572753906,248.8800048828125,34888400,243.68482971191406,0.0
2022-10-05,245.99000549316406,250.5800018310547,244.10000610351562,249.1999969482422,20347100,243.99810791015625,0.0
2022-10-06,247.92999267578125,250.33999633789062,246.0800018310547,246.7899932861328,20239900,241.638427734375,0.0
2022-10-07,240.89999389648438,241.32000732421875,233.1699981689453,234.24000549316406,37769600,229.35044860839844,0.0
2022-10-10,233.0500030517578,234.55999755859375,226.72999572753906,229.25,29743600,224.46456909179688,0.0
2022-10-11,227.6199951171875,229.05999755859375,224.11000061035156,225.41000366210938,30474000,220.70472717285156,0.0
2022-10-12,225.39999389648438,227.86000061035156,223.9600067138672,225.75,21903900,221.03765869140625,0.0
2022-10-13,219.85000610351562,236.10000610351562,219.1300048828125,234.24000549316406,42551800,229.35044860839844,0.0
2022-10-14,235.5399932861328,237.24000549316406,228.33999633789062,228.55999755859375,30198600,223.7889862060547,0.0
2022-10-17,235.82000732421875,238.9600067138672,235.13999938964844,237.52999877929688,28142300,232.5717010498047,0.0
2022-10-18,243.24000549316406,243.92999267578125,235.3699951171875,238.5,26329600,233.521484375,0.0
2022-10-19,237.0399932861328,239.61000061035156,234.2899932861328,236.47999572753906,19985700,231.5436553955078,0.0
2022-10-20,235.77000427246094,241.30999755859375,234.8699951171875,236.14999389648438,21811000,231.2205352783203,0.0
2022-10-21,234.74000549316406,243.0,234.5,242.1199951171875,26299700,237.06591796875,0.0
2022-10-24,243.75999450683594,247.83999633789062,241.3000030517578,247.25,24911200,242.08885192871094,0.0
2022-10-25,247.25999450683594,251.0399932861328,245.8300018310547,250.66000366210938,34775500,245.4276580810547,0.0
2022-10-26,231.1699981689453,238.3000030517578,230.05999755859375,231.32000732421875,82543200,226.4913787841797,0.0
2022-10-27,231.0399932861328,233.69000244140625,225.77999877929688,226.75,40424600,222.01675415039062,0.0
2022-10-28,226.24000549316406,236.60000610351562,226.0500030517578,235.8699951171875,40647700,230.94639587402344,0.0
2022-10-31,233.75999450683594,234.9199981689453,231.14999389648438,232.1300048828125,28357300,227.28445434570312,0.0
2022-11-01,234.60000610351562,235.74000549316406,227.3300018310547,228.1699981689453,30592300,223.4071044921875,0.0
2022-11-02,229.4600067138672,231.3000030517578,220.0399932861328,220.10000610351562,38407000,215.50558471679688,0.0
2022-11-03,220.08999633789062,220.41000366210938,213.97999572753906,214.25,36633900,209.77767944335938,0.0
2022-11-04,217.5500030517578,221.58999633789062,213.42999267578125,221.38999938964844,36789100,216.76864624023438,0.0
2022-11-07,221.99000549316406,228.41000366210938,221.27999877929688,227.8699951171875,33498000,223.1133575439453,0.0
2022-11-08,228.6999969482422,231.64999389648438,225.83999633789062,228.8699951171875,28192500,224.09249877929688,0.0
2022-11-09,227.3699951171875,228.6300048828125,224.3300018310547,224.50999450683594,27852900,219.82351684570312,0.0
2022-11-10,235.42999267578125,243.3300018310547,235.0,242.97999572753906,46268000,237.90797424316406,0.0
2022-11-11,242.99000549316406,247.99000549316406,241.92999267578125,247.11000061035156,34620200,241.95179748535156,0.0
2022-11-14,241.99000549316406,243.91000366210938,239.2100067138672,241.5500030517578,31123300,236.50782775878906,0.0
2022-11-15,245.66000366210938,247.0,240.02999877929688,241.97000122070312,31390100,236.91905212402344,0.0
2022-11-16,242.7899932861328,243.8000030517578,240.4199981689453,241.72999572753906,24093300,237.35107421875,0.68
2022-11-17,237.77999877929688,243.25,237.6300048828125,241.67999267578125,23123500,237.30198669433594,0.0
2022-11-18,243.50999450683594,243.74000549316406,239.02999877929688,241.22000122070312,27613500,236.85032653808594,0.0
2022-11-21,241.42999267578125,244.6699981689453,241.19000244140625,242.0500030517578,26394700,237.665283203125,0.0
2022-11-22,243.58999633789062,245.30999755859375,240.7100067138672,245.02999877929688,19665700,240.59130859375,0.0
2022-11-23,245.11000061035156,248.27999877929688,244.27000427246094,247.5800018310547,19508500,243.09512329101562,0.0
2022-11-25,247.30999755859375,248.6999969482422,246.72999572753906,247.49000549316406,9200800,243.00674438476562,0.0
2022-11-28,246.0800018310547,246.64999389648438,240.8000030517578,241.75999450683594,24778200,237.38052368164062,0.0
2022-11-29,241.39999389648438,242.7899932861328,238.2100067138672,240.3300018310547,17956300,235.9764404296875,0.0
2022-11-30,240.57000732421875,255.3300018310547,239.86000061035156,255.13999938964844,47594200,250.51815795898438,0.0
2022-12-01,253.8699951171875,256.1199951171875,250.9199981689453,254.69000244140625,26041500,250.07627868652344,0.0
2022-12-02,249.82000732421875,256.05999755859375,249.69000244140625,255.02000427246094,21528500,250.4003448486328,0.0
2022-12-05,252.00999450683594,253.82000732421875,248.05999755859375,250.1999969482422,23435300,245.66763305664062,0.0
2022-12-06,250.82000732421875,251.86000061035156,243.77999877929688,245.1199951171875,22463700,240.67967224121094,0.0
2022-12-07,244.8300018310547,246.16000366210938,242.2100067138672,244.3699951171875,20481500,239.94325256347656,0.0
2022-12-08,244.83999633789062,248.74000549316406,243.05999755859375,247.39999389648438,22611800,242.91836547851562,0.0
2022-12-09,244.6999969482422,248.30999755859375,244.16000366210938,245.4199981689453,20609700,240.9742431640625,0.0
2022-12-12,247.4499969482422,252.5399932861328,247.1699981689453,252.50999450683594,30665100,247.93580627441406,0.0
2022-12-13,261.69000244140625,263.9200134277344,253.07000732421875,256.9200134277344,42196900,252.26593017578125,0.0
2022-12-14,257.1300048828125,262.5899963378906,254.30999755859375,257.2200012207031,35410900,252.56051635742188,0.0
2022-12-15,253.72000122070312,254.1999969482422,247.33999633789062,249.00999450683594,35560400,244.49917602539062,0.0
2022-12-16,248.5500030517578,249.83999633789062,243.50999450683594,244.69000244140625,86102000,240.25746154785156,0.0
2022-12-19,244.86000061035156,245.2100067138672,238.7100067138672,240.4499969482422,29696400,236.09426879882812,0.0
2022-12-20,239.39999389648438,242.91000366210938,238.4199981689453,241.8000030517578,25150800,237.4197998046875,0.0
2022-12-21,241.69000244140625,245.6199951171875,240.11000061035156,244.42999267578125,23690600,240.00218200683594,0.0
2022-12-22,241.25999450683594,241.99000549316406,233.8699951171875,238.19000244140625,28651700,233.8751983642578,0.0
2022-12-23,236.11000061035156,238.8699951171875,233.94000244140625,238.72999572753906,21207000,234.40542602539062,0.0
2022-12-27,238.6999969482422,238.92999267578125,235.8300018310547,236.9600067138672,16688600,232.6675262451172,0.0
2022-12-28,236.88999938964844,239.72000122070312,234.1699981689453,234.52999877929688,17457100,230.281494140625,0.0
2022-12-29,235.64999389648438,241.9199981689453,235.64999389648438,241.00999450683594,19770700,236.64413452148438,0.0
2022-12-30,238.2100067138672,239.9600067138672,236.66000366210938,239.82000732421875,21938500,235.47569274902344,0.0
2023-01-03,243.0800018310547,245.75,237.39999389648438,239.5800018310547,25740000,235.24002075195312,0.0
2023-01-04,232.27999877929688,232.8699951171875,225.9600067138672,229.10000610351562,50623400,224.94984436035156,0.0
2023-01-05,227.1999969482422,227.5500030517578,221.75999450683594,222.30999755859375,39585600,218.2828826904297,0.0
2023-01-06,223.0,225.75999450683594,219.35000610351562,224.92999267578125,43613600,220.85543823242188,0.0
2023-01-09,226.4499969482422,231.24000549316406,226.41000366210938,227.1199951171875,27369800,223.0057373046875,0.0
2023-01-10,227.75999450683594,231.30999755859375,227.3300018310547,228.85000610351562,27033900,224.70437622070312,0.0
2023-01-11,231.2899932861328,235.9499969482422,231.11000061035156,235.77000427246094,28669300,231.49905395507812,0.0
2023-01-12,235.25999450683594,239.89999389648438,233.55999755859375,238.50999450683594,27269500,234.18939208984375,0.0
2023-01-13,237.0,239.3699951171875,234.9199981689453,239.22999572753906,21333300,234.89634704589844,0.0
2023-01-17,237.97000122070312,240.91000366210938,237.08999633789062,240.35000610351562,29831300,235.99606323242188,0.0
2023-01-18,241.57000732421875,242.3800048828125,235.52000427246094,235.80999755859375,30028700,231.53829956054688,0.0
2023-01-19,233.77999877929688,235.52000427246094,230.67999267578125,231.92999267578125,28623000,227.72862243652344,0.0
2023-01-20,234.86000061035156,240.74000549316406,234.50999450683594,240.22000122070312,35389800,235.86842346191406,0.0
2023-01-23,241.10000610351562,245.1699981689453,239.64999389648438,242.5800018310547,31934000,238.1856689453125,0.0
2023-01-24,242.5,243.9499969482422,240.44000244140625,242.0399932861328,40234400,237.6554718017578,0.0
2023-01-25,234.47999572753906,243.3000030517578,230.89999389648438,240.61000061035156,66526600,236.2513885498047,0.0
2023-01-26,243.64999389648438,248.30999755859375,242.0,248.0,33454500,243.5074920654297,0.0
